collection_date,isolation_type,min_same,min_diff,serovar_new,country,isolation_source_new,num_close,antigen_formula_new,suscept_sim,mds_a_complete,mds_b_complete,sul2_complete,sul1_complete,bla_tem_1_complete,aad_a1_complete,fos_a7_complete,bla_cmy_2_complete,tet_a_complete,aph_3_ib_complete,aph_6_id_complete,tet_b_complete,streptomycin
2019,environmental/other,2,6,Kentucky,USA,chicken,2,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,4,5,Kentucky,USA,chicken,2,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,5,7,Kentucky,USA,chicken,2,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,3,7,Kentucky,USA,chicken,2,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,4,6,Kentucky,USA,chicken,2,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,8,13,Kentucky,USA,chicken,0,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,5,8,Kentucky,USA,chicken,1,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,4,7,Other,USA,other/unspecified,2,Other,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,16,18,Kentucky,USA,chicken,0,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,2,7,Kentucky,USA,chicken,2,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2019,environmental/other,0,5,Kentucky,USA,chicken,2,8:i:z6,0.9931229306229308,1,0,0,0,0,0,0,0,0,1,1,0,0
2002,environmental/other,18,23,Heidelberg,USA,turkey,0,"4:r:1,2",0.918007687017385,1,1,0,0,0,0,1,0,0,0,0,0,1
2006,environmental/other,0,25,Heidelberg,USA,chicken,1,"4:r:1,2",0.9378691859772216,1,1,0,0,0,0,1,0,0,0,0,0,1
2006,environmental/other,2,27,Heidelberg,USA,chicken,1,"4:r:1,2",0.9378691859772216,1,1,0,0,0,0,1,0,0,0,0,0,1
2006,environmental/other,6,31,Heidelberg,USA,chicken,1,"4:r:1,2",0.9378691859772216,1,1,0,0,0,0,1,0,0,0,0,0,1
2006,environmental/other,0,25,Heidelberg,USA,chicken,1,"4:r:1,2",0.9378691859772216,1,1,0,0,0,0,1,0,0,0,0,0,1
2013,environmental/other,4,9,Heidelberg,USA,chicken,1,"4:r:1,2",0.9262812421105782,1,1,0,0,0,0,1,0,0,0,0,0,1
2013,environmental/other,4,8,Heidelberg,USA,chicken,1,"4:r:1,2",0.9262812421105782,1,1,0,0,0,0,1,0,0,0,0,0,1
2013,environmental/other,5,10,Heidelberg,USA,chicken,1,"4:r:1,2",0.9262812421105782,1,1,0,0,0,0,1,0,0,0,0,0,1
2006,environmental/other,1,26,Heidelberg,USA,chicken,1,"4:r:1,2",0.9378691859772216,1,1,0,0,0,0,1,0,0,0,0,0,1
2014,environmental/other,2,8,Heidelberg,USA,chicken,1,"4:r:1,2",0.8913485758917166,1,1,0,0,0,0,1,0,0,0,0,0,1
2008,environmental/other,3,28,Kentucky,USA,chicken,1,"4:r:1,2",0.9378691859772216,1,1,0,0,0,0,1,0,0,0,0,0,1
2009,environmental/other,2,27,Heidelberg,USA,chicken,1,"4:r:1,2",0.9378691859772216,1,1,0,0,0,0,1,0,0,0,0,0,1
2015,environmental/other,3,6,Heidelberg,USA,chicken,2,"4:r:1,2",0.8913485758917166,1,1,0,0,0,0,1,0,0,0,0,0,1
2012,environmental/other,3,8,Heidelberg,USA,chicken,1,"4:r:1,2",0.9262812421105782,1,1,0,0,0,0,1,0,0,0,0,0,1
2014,clinical,8,13,Enteritidis,USA,stool,0,"9:g,m:-",0.6850828729281768,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,environmental/other,5,7,Enteritidis,USA,chicken,2,"9:g,m:-",0.6850828729281768,1,1,1,0,1,0,0,0,1,1,1,0,0
2003,environmental/other,23,33,Other,USA,chicken,0,Other,0.9382899673948784,1,1,0,1,0,1,0,0,0,0,0,0,0
2004,environmental/other,34,34,Other,USA,chicken,0,Other,0.9147810908733316,1,1,0,0,0,1,0,0,0,0,0,0,0
2004,environmental/other,25,44,Other,USA,chicken,0,Other,0.8558951965065502,1,1,0,0,0,0,0,0,0,0,0,0,1
2007,environmental/other,12,44,Other,USA,chicken,0,Other,0.9382899673948784,1,1,0,1,0,1,0,0,0,0,0,0,0
2007,environmental/other,23,42,Other,USA,chicken,0,Other,0.9382899673948784,1,1,0,1,0,1,0,0,0,0,0,0,0
2007,environmental/other,25,44,Other,USA,chicken,0,Other,0.8558951965065502,1,1,0,0,0,0,0,0,0,0,0,0,1
2007,environmental/other,29,48,Other,USA,chicken,0,Other,0.9382899673948784,1,1,0,1,0,1,0,0,0,0,0,0,0
2007,environmental/other,12,48,Other,USA,pork,0,Other,0.9382899673948784,1,1,0,1,0,1,0,0,0,0,0,0,0
2002,environmental/other,0,6,Enteritidis,USA,chicken,2,Other,0.8266901324136601,1,1,0,0,0,0,0,0,0,0,0,0,1
2002,environmental/other,0,6,Enteritidis,USA,chicken,2,Other,0.8266901324136601,1,1,0,0,0,0,0,0,0,0,0,0,1
2002,environmental/other,1,7,Enteritidis,USA,chicken,2,Other,0.8266901324136601,1,1,0,0,0,0,0,0,0,0,0,0,1
2004,environmental/other,0,4,Other,USA,chicken,2,Other,0.8428424191419261,1,1,0,0,0,0,0,0,0,0,0,0,1
2004,environmental/other,0,24,Other,USA,turkey,1,Other,0.8054398166655798,1,1,0,0,1,0,0,0,0,0,0,0,1
2004,environmental/other,0,24,Other,USA,beef,1,Other,0.8054398166655798,1,1,0,0,1,0,0,0,0,0,0,0,1
2004,environmental/other,0,24,Other,USA,turkey,1,Other,0.8054398166655798,1,1,0,0,1,0,0,0,0,0,0,0,1
2003,environmental/other,0,4,Other,USA,chicken,2,Other,0.8266901324136601,1,1,0,0,0,0,0,0,0,0,0,0,1
2006,environmental/other,4,7,Other,USA,turkey,2,Other,0.7652700864416082,1,1,0,1,1,1,0,0,0,0,0,0,1
2005,environmental/other,1,6,Other,USA,turkey,2,Other,0.8428424191419261,1,1,0,0,0,0,0,0,0,0,0,0,1
2006,environmental/other,4,22,Other,USA,turkey,1,Other,0.7971029301960613,1,1,0,0,1,0,0,0,1,0,0,0,1
2006,environmental/other,3,5,Other,USA,turkey,2,Other,0.7202760200275784,1,1,0,1,1,1,0,0,0,0,0,0,0
2005,environmental/other,0,13,Other,USA,turkey,1,Other,0.751964104196071,1,1,0,1,0,1,0,0,0,0,0,0,0
2013,environmental/other,1,3,Other,USA,turkey,2,Other,0.8438683880762857,1,1,0,0,0,0,0,0,0,0,0,1,1
2013,environmental/other,1,4,Other,USA,turkey,2,Other,0.8438683880762857,1,1,0,0,0,0,0,0,0,0,0,1,1
2006,environmental/other,1,6,Other,USA,turkey,2,Other,0.7652700864416082,1,1,0,1,1,1,0,0,0,0,0,0,1
2014,environmental/other,7,7,Other,USA,turkey,2,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,environmental/other,5,8,Other,USA,turkey,1,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,environmental/other,3,2,Typhimurium var. 5-,USA,turkey,2,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,environmental/other,5,11,Other,USA,turkey,1,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,environmental/other,4,1,Other,USA,turkey,2,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,environmental/other,3,3,Other,USA,turkey,2,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,environmental/other,11,11,Other,USA,turkey,0,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2008,environmental/other,2,6,Other,USA,turkey,2,Other,0.7652700864416082,1,1,0,1,1,1,0,0,0,0,0,0,1
2008,environmental/other,1,5,Other,USA,turkey,2,Other,0.8054398166655798,1,1,0,0,1,0,0,0,0,0,0,0,1
2008,environmental/other,1,7,Other,USA,turkey,2,Other,0.8154697106312736,1,1,0,1,0,1,0,0,0,0,0,0,1
2008,environmental/other,1,8,Other,USA,turkey,1,Other,0.7971979648927785,1,1,0,1,0,1,0,0,0,0,0,0,1
2010,environmental/other,0,10,Other,USA,turkey,1,Other,0.646437586324381,1,1,0,1,0,1,0,0,0,0,0,0,0
2011,environmental/other,3,7,Other,USA,turkey,2,Other,0.8548970439311376,1,1,0,0,0,0,0,0,0,0,0,0,1
2012,environmental/other,0,6,Other,USA,turkey,2,Other,0.59677869849999865,1,1,0,0,0,0,0,1,0,0,0,0,1
2009,environmental/other,0,4,Other,USA,turkey,2,Other,0.751964104196071,1,1,0,1,0,1,0,0,0,0,0,0,0
2009,environmental/other,0,7,Other,USA,turkey,2,Other,0.751964104196071,1,1,0,1,0,1,0,0,0,0,0,0,0
2010,environmental/other,2,8,Other,USA,turkey,1,Other,0.5982628920996724,1,1,0,0,0,0,0,1,0,0,0,0,1
2008,environmental/other,0,4,Other,USA,turkey,2,Other,0.8428424191419261,1,1,0,0,0,0,0,0,0,0,0,0,1
2010,environmental/other,3,5,Other,USA,turkey,2,Other,0.8428424191419261,1,1,0,0,0,0,0,0,0,0,0,0,1
2010,environmental/other,3,6,Other,USA,turkey,2,Other,0.8428424191419261,1,1,0,0,0,0,0,0,0,0,0,0,1
2016,environmental/other,0,4,Other,USA,pork,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2016,environmental/other,1,2,Other,USA,pork,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2012,environmental/other,10,11,Other,USA,turkey,0,Other,0.8548970439311376,1,1,0,0,0,0,0,0,0,0,0,0,1
2012,environmental/other,8,5,Other,USA,turkey,1,Other,0.8548970439311376,1,1,0,0,0,0,0,0,0,0,0,0,1
2011,environmental/other,1,10,Other,USA,turkey,1,Other,0.8438683880762857,1,1,0,0,0,0,0,0,1,0,0,0,1
2011,environmental/other,1,3,Other,USA,turkey,2,Other,0.8548970439311376,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,clinical,5,5,Other,USA,stool,2,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2016,clinical,7,6,Other,USA,stool,2,Other,0.8329707048057146,1,1,0,0,0,0,0,0,0,0,0,1,1
2014,clinical,14,14,Other,USA,stool,0,Other,0.7732243737278539,1,1,0,0,0,0,0,0,0,0,0,0,1
2016,environmental/other,4,12,Other,USA,turkey,1,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2016,environmental/other,6,7,Other,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2016,environmental/other,4,6,Other,USA,pork,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2016,environmental/other,13,8,Other,USA,pork,0,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2016,environmental/other,9,9,Other,USA,chicken,0,Other,0.8221169389347867,1,1,0,0,0,0,0,0,0,0,0,0,1
2016,environmental/other,0,8,Other,USA,turkey,1,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2016,environmental/other,0,8,Other,USA,pork,1,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2017,environmental/other,1,3,Other,USA,turkey,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,environmental/other,2,3,Other,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2017,environmental/other,2,3,Other,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2017,environmental/other,1,2,Other,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2019,environmental/other,3,3,Schwarzengrund,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,1,0,0,0,1
2018,environmental/other,3,0,Other,USA,turkey,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,0,1,Other,USA,turkey,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,3,3,Other,USA,turkey,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,0,1,Other,USA,turkey,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,0,1,Other,USA,turkey,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,17,11,Other,USA,turkey,0,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2018,environmental/other,2,2,Other,USA,turkey,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,0,1,Other,USA,turkey,2,Other,0.8096074874854668,1,1,0,0,0,0,0,0,0,0,0,0,0
2019,environmental/other,6,3,Other,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2019,environmental/other,1,2,Other,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,1,0,0,0,1
2019,environmental/other,1,1,Other,USA,pork,2,Other,0.8560814407135557,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,environmental/other,1,1,Other,USA,turkey,2,Other,0.847240276790116,1,1,0,0,0,0,0,0,0,0,0,1,1
2004,environmental/other,14,27,Schwarzengrund,USA,chicken,0,Other,0.796688465246063,1,1,0,0,0,0,0,0,0,0,0,0,1
2004,environmental/other,1,26,Schwarzengrund,USA,chicken,1,Other,0.8524950605800254,1,1,0,0,0,0,0,0,0,0,0,0,1
2004,environmental/other,1,25,Schwarzengrund,USA,chicken,1,Other,0.8524950605800254,1,1,0,0,0,0,0,0,0,0,0,0,1
2006,environmental/other,0,21,Schwarzengrund,USA,chicken,1,Other,0.8524950605800254,1,1,0,0,0,0,0,0,0,0,0,0,1
2006,environmental/other,0,21,Other,USA,chicken,1,Other,0.8524950605800254,1,1,0,0,0,0,0,0,0,0,0,0,1
2006,environmental/other,0,4,Schwarzengrund,USA,chicken,2,Other,0.8524950605800254,1,1,0,0,0,0,0,0,0,0,0,0,1
2006,environmental/other,0,4,Schwarzengrund,USA,chicken,2,Other,0.8524950605800254,1,1,0,0,0,0,0,0,0,0,0,0,1
2013,environmental/other,5,4,Schwarzengrund,USA,turkey,2,Other,0.8745199909645358,1,1,0,0,0,0,0,0,0,0,0,0,1
2009,environmental/other,2,21,Schwarzengrund,USA,turkey,1,Other,0.6606296471101368,1,1,0,1,0,1,0,0,1,0,0,0,0
2016,environmental/other,3,4,Schwarzengrund,USA,pork,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2014,environmental/other,2,3,Schwarzengrund,USA,turkey,2,Other,0.6896836310196004,1,1,0,0,1,1,0,0,1,0,0,0,0
2016,environmental/other,2,8,Schwarzengrund,USA,turkey,1,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2016,environmental/other,0,6,Schwarzengrund,USA,turkey,2,Other,0.7562887581753811,1,1,0,0,1,0,0,0,0,0,0,0,1
2016,environmental/other,11,11,Schwarzengrund,USA,turkey,0,Other,0.754400970858253,1,1,0,0,1,1,0,0,1,0,0,0,0
2016,environmental/other,5,7,Schwarzengrund,USA,turkey,2,Other,0.754400970858253,1,1,0,0,1,1,0,0,1,0,0,0,0
2016,environmental/other,3,1,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,environmental/other,13,22,Schwarzengrund,USA,turkey,0,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,environmental/other,4,7,Schwarzengrund,USA,turkey,2,Other,0.8760192714671354,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,environmental/other,2,3,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2017,environmental/other,21,21,Schwarzengrund,USA,chicken,0,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,3,1,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,3,5,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,1,7,Other,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,1,3,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,2,3,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2018,environmental/other,4,4,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,0,2,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,3,10,Other,USA,turkey,1,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,0,3,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,0,3,Schwarzengrund,USA,turkey,2,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,21,15,Schwarzengrund,USA,chicken,0,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,0,3,Schwarzengrund,USA,turkey,2,Other,0.754400970858253,1,1,0,0,1,1,0,0,1,0,0,0,0
2019,environmental/other,4,8,Schwarzengrund,USA,turkey,1,Other,0.9209600895185976,1,1,0,0,0,0,0,0,0,0,0,0,1
2004,environmental/other,13,10,Typhimurium var. 5-,USA,chicken,0,"4:i:1,2",0.8695953670558689,1,1,0,0,0,0,0,0,0,0,0,0,1
2004,environmental/other,3,23,Typhimurium,USA,chicken,1,"4:i:1,2",0.8554907248280669,1,1,0,0,0,0,0,0,0,1,1,0,0
2013,environmental/other,2,4,Typhimurium,USA,chicken,2,"4:i:1,2",0.8640915593705293,1,1,0,0,0,0,0,0,0,0,0,0,1
2013,environmental/other,0,2,Typhimurium var. 5-,USA,chicken,2,"4:i:1,2",0.8640915593705293,1,1,0,0,0,0,0,0,0,0,0,0,1
2009,environmental/other,13,10,Typhimurium,USA,chicken,0,"4:i:1,2",0.8695953670558689,1,1,0,0,0,0,0,0,0,0,0,0,1
2011,environmental/other,1,3,Typhimurium,USA,turkey,2,"4:i:1,2",0.8048436500488954,1,1,0,0,1,1,0,0,1,0,0,0,0
2014,environmental/other,3,4,Infantis,USA,chicken,2,"7:r:1,5",0.7882882882882883,1,1,0,0,0,0,0,0,0,0,0,0,1
2014,environmental/other,1,1,Infantis,USA,chicken,2,"7:r:1,5",0.7882882882882883,1,1,0,0,0,0,0,0,0,0,0,0,1
2012,environmental/other,2,26,Infantis,USA,turkey,1,"7:r:1,5",0.41947115384615385,1,1,1,0,1,0,0,1,1,1,1,0,0
2016,environmental/other,1,0,Infantis,USA,beef,2,"7:r:1,5",0.7759009009009009,1,1,0,0,0,0,0,0,0,0,0,0,1
2012,environmental/other,6,30,Infantis,USA,turkey,1,"7:r:1,5",0.41947115384615385,1,1,1,0,1,0,0,0,1,1,1,0,0
2016,environmental/other,10,5,Infantis,USA,pork,1,"7:r:1,5",0.7759009009009009,1,1,0,0,0,0,0,0,0,0,0,0,1
2019,environmental/other,14,7,Saintpaul,USA,chicken,1,"4:e,h:1,2",0.9126024190401874,1,1,0,0,0,0,0,0,0,0,0,0,1
2014,clinical,29,38,Typhimurium,USA,stool,0,"4:i:1,2",0.8808531778243944,1,1,0,0,0,0,0,0,0,0,0,0,1
2002,environmental/other,9,26,Kentucky,USA,chicken,0,8:i:z6,0.6374709118663184,1,1,0,0,0,0,0,1,0,1,1,1,0
2002,environmental/other,1,29,Kentucky,USA,chicken,1,8:i:z6,0.6374709118663184,1,1,0,0,0,0,0,1,0,1,1,1,0
2003,environmental/other,4,42,Kentucky,USA,chicken,1,8:i:z6,0.6374709118663184,1,1,0,0,0,0,0,1,0,1,1,1,0
2003,environmental/other,12,29,Kentucky,USA,chicken,0,8:i:z6,0.801654934201761,1,1,0,0,0,0,0,0,0,1,1,1,0
2003,environmental/other,14,39,Kentucky,USA,chicken,0,8:i:z6,0.6374709118663184,1,1,0,0,0,0,0,1,0,1,1,1,0
2004,environmental/other,20,40,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2004,environmental/other,31,52,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2004,environmental/other,27,47,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2004,environmental/other,11,28,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,2,35,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,3,18,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,8,23,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2004,environmental/other,14,37,Kentucky,USA,chicken,0,8:i:z6,0.63058971810547515,1,1,0,0,0,0,0,1,0,1,1,1,0
2004,environmental/other,6,39,Kentucky,USA,chicken,1,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2004,environmental/other,14,41,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2004,environmental/other,22,43,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,4,19,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,14,47,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2003,environmental/other,12,44,Kentucky,USA,chicken,0,8:i:z6,0.6374709118663184,1,1,0,0,0,0,0,1,0,1,1,1,0
2003,environmental/other,14,31,Kentucky,USA,chicken,0,8:i:z6,0.7036620865487793,1,1,0,1,0,1,0,0,0,1,1,1,0
2004,environmental/other,20,39,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2004,environmental/other,12,44,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,4,19,Kentucky,USA,chicken,1,8:i:z6,0.6632285417429936,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,16,36,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,1,44,Kentucky,USA,chicken,1,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,20,62,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,0,58,Kentucky,USA,chicken,1,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,6,54,Kentucky,USA,chicken,1,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,0,43,Kentucky,USA,chicken,1,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,10,40,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,23,24,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2005,environmental/other,13,58,Kentucky,USA,chicken,0,8:i:z6,0.77420089470042,1,1,0,0,0,0,0,0,0,1,1,1,1
2005,environmental/other,13,59,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,26,50,Kentucky,USA,chicken,0,8:i:z6,0.5300325643189661,1,1,0,0,0,0,0,1,0,0,0,0,1
2005,environmental/other,19,64,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2003,environmental/other,14,45,Kentucky,USA,chicken,0,8:i:z6,0.6374709118663184,1,1,0,0,0,0,0,1,0,1,1,1,0
2006,environmental/other,21,64,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,0,48,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,19,65,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,6,41,Kentucky,USA,chicken,1,Other,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,0,48,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2007,environmental/other,2,17,Kentucky,USA,chicken,1,8:i:z6,0.7432812442478374,1,1,0,0,0,0,0,0,0,1,1,1,0
2007,environmental/other,13,26,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,4,19,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2007,environmental/other,0,22,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2007,environmental/other,0,22,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,5,20,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,7,34,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,20,53,Kentucky,USA,chicken,0,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2005,environmental/other,25,46,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
2006,environmental/other,3,18,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,3,20,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,6,24,Kentucky,USA,chicken,1,8:i:z6,0.8219180836165519,1,1,0,0,0,0,0,0,0,1,1,1,0
2006,environmental/other,25,58,Kentucky,USA,chicken,0,8:i:z6,0.6627069938074871,1,1,0,0,0,0,0,1,0,1,1,1,0
