collection_date,isolation_type,min_same,min_diff,country,isolation_source_new,num_close,suscept_sim,resist_sim,bla_oxa_193_complete,x50s_l22_a103v_point,gyr_a_t86i_point,bla_oxa_complete,tet_o_complete,aph_3_ii_ia_complete,gentamicin
2017,environmental/other,0,0,USA,chicken,2,1,1,0,0,0,1,0,0,1
2017,environmental/other,4,26,USA,chicken,0,1,1,1,0,0,0,0,0,1
2017,environmental/other,4,26,USA,chicken,0,1,1,1,0,0,0,0,0,1
2018,environmental/other,6,8,USA,chicken,2,1,1,0,1,1,1,0,0,1
2017,environmental/other,11,14,USA,chicken,1,1,1,0,0,0,0,0,0,1
2019,environmental/other,11,19,USA,chicken,0,1,0.916030534351145,1,0,0,0,0,0,1
2018,environmental/other,0,7,USA,chicken,2,1,1,1,0,0,0,0,0,1
2019,environmental/other,6,5,USA,chicken,2,1,1,1,0,0,0,1,0,1
2019,environmental/other,6,3,USA,chicken,2,1,1,1,0,0,0,1,0,1
2018,environmental/other,11,24,USA,chicken,0,1,1,0,0,0,1,0,0,1
2018,clinical,29,24,Australia,stool,0,1,1,0,0,0,0,0,0,1
2019,environmental/other,2,1,USA,chicken,2,0.9201388888888888,0.8493150684931507,0,1,1,0,1,0,1
2019,environmental/other,5,4,USA,chicken,1,0.8693693693693694,1,0,1,0,0,1,0,1
2018,clinical,0,0,Australia,stool,2,1,1,1,0,0,0,0,0,1
2018,clinical,0,3,Australia,stool,2,1,1,1,0,0,0,0,0,1
2018,clinical,26,19,Australia,stool,1,1,0.9481327800829876,1,0,0,0,0,0,1
2018,clinical,5,9,Australia,stool,1,1,1,0,0,0,0,0,0,1
2018,clinical,4,9,Australia,stool,2,1,1,0,0,0,0,0,0,1
2018,clinical,4,16,Australia,stool,1,1,1,0,0,0,0,0,0,1
2018,environmental/other,15,13,USA,chicken,0,0.9472140762463344,1,0,0,1,0,1,0,1
2018,clinical,1,7,Australia,stool,2,1,0.9593023255813954,0,0,0,1,0,0,1
2018,clinical,1,0,Australia,stool,2,1,1,0,0,0,1,0,0,1
2019,clinical,8,19,Australia,stool,1,1,1,0,0,0,1,0,0,1
2016,environmental/other,10,17,USA,pork,0,0.924731182795699,1,1,0,0,0,1,0,1
2016,environmental/other,4,11,USA,chicken,1,1,1,0,1,0,1,1,1,1
2016,environmental/other,15,1,USA,chicken,0,0.9376656891495602,1,0,1,0,0,1,0,1
2016,environmental/other,4,4,USA,beef,1,1,1,1,0,1,0,0,0,1
2016,environmental/other,4,7,USA,beef,1,1,1,1,0,1,0,0,0,1
2016,environmental/other,4,2,USA,beef,2,1,1,1,1,0,0,1,0,1
2016,environmental/other,4,23,USA,beef,1,1,1,1,1,0,0,1,0,1
2016,environmental/other,11,11,USA,chicken,0,0.8636363636363636,0.5895338899480639,1,0,0,1,1,0,1
2016,environmental/other,28,13,USA,beef,0,1,0.9669421487603306,1,0,0,0,0,0,1
2016,environmental/other,4,5,USA,beef,2,0.969758064516129,0.93446088794926,1,0,0,0,0,0,1
2018,environmental/other,8,7,USA,chicken,1,0.9032258064516128,1,0,1,0,0,0,0,1
2018,environmental/other,23,9,USA,chicken,0,1,1,0,0,0,0,1,0,1
2018,environmental/other,2,3,USA,chicken,2,0.9353233830845772,0.9319004723160088,0,0,1,0,1,1,1
2018,environmental/other,7,6,USA,chicken,2,0.969758064516129,1,1,0,0,0,0,0,1
2018,environmental/other,16,12,USA,chicken,0,0.9023993601706212,0.8970099667774086,0,0,0,0,0,0,1
2018,environmental/other,3,12,USA,chicken,1,1,1,0,0,0,0,1,0,1
2018,environmental/other,2,4,USA,chicken,2,1,1,1,0,0,0,0,0,1
2018,environmental/other,2,22,USA,chicken,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,8,16,USA,chicken,1,0.9881329113924052,1,0,0,0,0,1,1,1
2018,environmental/other,10,8,USA,other/unspecified,1,0.96875,1,0,1,0,0,0,0,1
2019,environmental/other,6,8,USA,chicken,1,0.8636363636363636,1,1,0,0,0,1,1,1
2019,environmental/other,6,7,USA,chicken,1,0.8636363636363636,1,1,0,0,0,1,1,1
2018,clinical,5,8,Australia,stool,1,0.8870967741935484,0.8389562701680204,1,0,1,0,1,0,1
2016,environmental/other,22,8,USA,beef,0,0.969758064516129,1,1,0,0,0,0,0,1
2018,environmental/other,31,2,USA,chicken,0,0.9279572834617584,0.9070810142238712,0,1,0,0,0,0,1
2018,clinical,6,7,Australia,stool,2,0.9566532258064516,1,0,0,1,1,1,0,1
2018,environmental/other,14,14,USA,chicken,0,1,1,1,0,1,0,1,1,1
2019,environmental/other,14,0,USA,chicken,1,1,1,1,0,1,0,1,1,1
2019,environmental/other,9,26,USA,chicken,0,0.953030303030303,1,0,1,0,0,1,1,1
2016,environmental/other,4,12,USA,chicken,1,0.931818181818182,1,0,1,1,0,1,0,1
2016,environmental/other,4,9,USA,chicken,1,1,1,1,0,0,0,1,0,1
2016,environmental/other,3,1,USA,chicken,2,1,1,1,0,1,0,1,0,1
2016,environmental/other,3,6,USA,chicken,1,1,1,1,0,1,0,1,0,1
2017,environmental/other,8,10,USA,chicken,1,1,1,1,0,1,1,1,0,1
2017,environmental/other,6,4,USA,chicken,1,1,1,1,0,1,0,1,0,1
2016,environmental/other,0,13,USA,chicken,2,0.7181818181818183,0.8435455727192583,0,1,0,0,0,0,1
2016,environmental/other,38,23,USA,chicken,0,1,1,0,0,0,0,1,0,1
2016,environmental/other,1,4,USA,chicken,2,1,1,0,0,0,0,1,0,1
2018,environmental/other,7,11,USA,chicken,1,0.8341013824884792,1,0,1,0,0,1,1,1
2016,environmental/other,23,17,USA,chicken,0,0.8983653370200146,1,0,0,0,0,1,1,1
2016,environmental/other,9,8,USA,chicken,0,1,1,0,1,0,0,1,0,1
2018,environmental/other,9,9,USA,chicken,1,1,1,0,1,0,0,1,0,1
2019,environmental/other,2,4,USA,chicken,2,0.9319177895739758,1,0,1,1,0,1,0,1
2017,environmental/other,47,23,USA,chicken,0,0.9266080156402736,0.8914728682170543,0,0,1,0,1,1,1
2016,environmental/other,14,26,USA,beef,0,0.8704224431685572,0.7704402515723271,1,0,0,0,1,0,1
2016,environmental/other,15,16,USA,chicken,0,0.8494623655913979,0.6744186046511628,0,1,1,0,1,1,1
2018,environmental/other,15,1,USA,chicken,1,0.8494623655913979,0.6744186046511628,0,1,1,0,0,1,1
2018,environmental/other,11,25,USA,chicken,1,0.9369369369369368,1,0,0,0,0,1,1,1
2017,environmental/other,13,9,USA,chicken,1,0.9593482554312048,1,0,0,0,0,1,0,1
2018,environmental/other,1,7,USA,chicken,2,0.9798387096774194,1,0,0,1,0,0,0,1
2019,environmental/other,3,10,USA,other/unspecified,1,1,1,0,0,1,0,1,1,1
2019,environmental/other,2,6,USA,chicken,2,1,1,0,0,1,0,1,1,1
2016,environmental/other,23,1,USA,beef,0,1,1,1,0,1,0,1,1,0
2019,environmental/other,4,9,USA,chicken,1,0.9653495909862632,1,0,0,0,0,1,0,1
2018,environmental/other,0,3,USA,chicken,2,0.9740532959326788,1,1,0,0,0,1,0,1
2019,environmental/other,9,4,USA,chicken,1,0.953030303030303,1,0,1,1,0,0,0,1
2019,environmental/other,4,3,USA,chicken,2,1,1,0,0,0,0,0,0,1
2018,environmental/other,28,14,USA,chicken,0,0.3951612903225806,0.4242424242424242,0,0,1,0,1,0,1
2019,environmental/other,7,3,USA,chicken,2,1,0.9885714285714284,1,0,0,0,1,0,1
2018,environmental/other,15,25,USA,chicken,0,0.9281014369042538,0.8970099667774086,1,0,0,0,0,0,1
2016,environmental/other,15,8,USA,pork,0,0.782608695652174,0.7794117647058824,1,0,0,0,1,0,1
2016,environmental/other,15,21,USA,pork,0,0.782608695652174,0.7794117647058824,1,0,0,0,1,0,1
2016,environmental/other,12,24,USA,pork,0,1,1,1,0,0,0,0,0,1
2017,environmental/other,39,3,USA,chicken,0,0.9085348005057978,1,0,1,1,0,1,1,0
2016,environmental/other,11,20,USA,chicken,0,0.8870967741935484,1,0,0,0,0,0,0,1
2017,environmental/other,11,13,USA,chicken,1,0.8870967741935484,1,0,0,0,0,1,1,1
2017,environmental/other,23,10,USA,chicken,0,0.93394777265745,1,0,0,1,0,1,0,1
2017,environmental/other,49,18,USA,chicken,0,0.6798142717497556,0.4584575031559395,0,0,0,0,0,0,1
2017,environmental/other,1,3,USA,other/unspecified,2,0.949820788530466,0.9447933970099668,0,0,0,0,1,0,1
2017,environmental/other,26,9,USA,chicken,1,0.9827188940092166,1,0,0,0,0,0,0,1
2016,environmental/other,22,17,USA,pork,0,0.9193548387096774,1,1,0,0,0,1,0,1
2018,environmental/other,32,20,USA,chicken,0,0.8347107438016529,1,0,1,0,0,0,0,1
2019,environmental/other,30,13,USA,chicken,0,0.8648648648648648,0.7758489838436208,1,0,0,0,0,0,1
2018,clinical,17,27,Australia,stool,0,0.851063829787234,0.8153846153846154,1,0,0,0,0,0,1
2018,clinical,17,27,Australia,stool,0,0.851063829787234,0.7524752475247525,0,0,0,1,1,0,1
2018,clinical,9,0,Australia,stool,1,1,1,1,0,1,0,1,0,1
2019,clinical,0,4,Australia,stool,2,1,1,1,0,0,0,0,0,1
2018,clinical,0,2,Australia,stool,2,1,1,1,0,0,0,0,0,1
2019,environmental/other,4,16,USA,chicken,1,0.9832846478416098,1,1,0,1,0,1,0,1
2018,clinical,14,19,Australia,stool,1,1,1,0,0,0,0,0,0,1
2019,clinical,14,18,Australia,stool,0,1,1,0,0,0,0,0,0,1
2018,environmental/other,4,8,USA,chicken,1,0.9597402597402598,1,0,0,1,0,0,0,1
2016,environmental/other,15,20,USA,chicken,0,0.8636363636363636,1,1,0,0,0,1,0,1
2019,environmental/other,15,29,USA,chicken,0,0.8636363636363636,1,1,0,0,0,1,0,1
2017,environmental/other,2,7,USA,chicken,2,0.946236559139785,1,1,0,0,0,0,0,1
2016,environmental/other,0,0,USA,chicken,2,0.9398577257035254,1,0,1,1,0,0,0,1
2017,environmental/other,3,4,USA,chicken,2,1,1,0,1,1,0,1,0,1
2018,environmental/other,0,4,USA,chicken,2,1,1,0,1,1,0,1,0,1
2017,environmental/other,2,26,USA,chicken,1,1,1,0,0,0,0,0,0,1
2017,environmental/other,11,35,USA,chicken,0,1,0.9447933970099668,0,0,0,1,0,0,1
2017,environmental/other,3,2,USA,chicken,2,1,1,0,0,1,0,0,0,1
2017,environmental/other,3,2,USA,chicken,2,1,1,0,0,1,0,0,0,1
2018,environmental/other,3,7,USA,chicken,2,1,1,0,0,1,0,0,0,1
2017,environmental/other,18,14,USA,chicken,0,0.972875226039783,1,0,1,0,0,1,1,1
2018,environmental/other,12,13,USA,chicken,0,1,1,0,1,0,0,0,0,1
2019,environmental/other,17,13,USA,chicken,0,0.90400824964132,0.8389562701680204,0,1,1,0,0,0,1
2017,environmental/other,11,27,USA,other/unspecified,0,0.9376656891495602,1,0,0,0,0,1,0,1
2018,environmental/other,5,2,USA,chicken,2,0.9522849462365592,1,0,0,0,1,1,0,1
2016,environmental/other,9,0,USA,chicken,1,0.9864864864864864,1,0,0,0,0,1,0,1
2016,environmental/other,6,29,USA,beef,0,0.98989898989899,1,1,0,0,0,0,0,1
2016,environmental/other,12,11,USA,chicken,0,0.8870967741935484,0.825,0,0,1,1,0,0,1
2016,environmental/other,9,5,USA,chicken,1,0.9478189149560118,1,0,1,0,0,0,0,1
2016,environmental/other,22,29,USA,beef,0,0.9494916003536692,0.6585365853658536,1,0,1,0,1,0,1
2017,environmental/other,27,19,USA,other/unspecified,0,1,1,1,0,0,1,1,0,1
2017,environmental/other,11,13,USA,chicken,0,1,1,0,0,0,0,0,0,1
2017,environmental/other,14,13,USA,chicken,0,1,1,1,0,0,0,0,0,1
2017,environmental/other,6,21,USA,chicken,1,1,1,0,0,0,0,0,0,1
2018,environmental/other,2,15,USA,chicken,1,1,1,0,0,0,0,0,0,1
2019,environmental/other,2,6,USA,chicken,2,0.8790322580645161,1,0,0,0,0,0,0,1
2018,environmental/other,8,11,USA,chicken,1,0.9899193548387096,1,0,0,1,1,1,1,1
2017,environmental/other,6,7,USA,chicken,1,1,1,1,0,0,0,1,0,1
2019,environmental/other,3,7,USA,chicken,2,0.8857316412870941,0.9033183196985016,1,0,0,0,0,0,1
2019,environmental/other,0,2,USA,chicken,2,1,1,0,0,0,0,1,1,1
2019,environmental/other,0,2,USA,chicken,2,1,1,0,0,0,0,1,1,1
2019,environmental/other,0,6,USA,chicken,2,1,1,0,0,0,0,1,1,1
2018,clinical,14,27,Australia,stool,0,0.9240506329113924,0.76,1,0,1,0,0,0,1
2018,clinical,0,3,Australia,stool,2,1,1,1,0,1,0,0,0,1
2018,clinical,0,2,Australia,stool,2,1,1,0,0,0,0,0,0,1
2018,clinical,1,4,Australia,stool,2,1,1,0,0,0,0,0,0,1
2018,clinical,0,23,Australia,stool,0,1,1,0,0,0,0,0,0,1
2016,environmental/other,5,6,USA,chicken,2,0.931818181818182,1,0,1,0,0,1,0,1
2016,environmental/other,4,13,USA,beef,1,0.8679227546196819,1,0,1,0,0,1,0,1
2016,environmental/other,4,6,USA,beef,2,0.9623655913978496,1,1,0,0,0,0,0,1
2016,environmental/other,9,12,USA,pork,0,1,1,1,0,0,0,1,1,1
2016,environmental/other,9,15,USA,pork,0,1,1,1,0,0,0,1,1,1
2016,environmental/other,11,10,USA,pork,0,0.913358147229115,1,1,0,0,0,0,0,1
2016,environmental/other,19,21,USA,beef,0,1,1,1,0,0,0,1,1,1
2017,environmental/other,41,16,USA,chicken,0,0.9398577257035254,0.8970099667774086,0,0,0,1,1,0,1
2017,environmental/other,26,14,USA,chicken,0,0.7795698924731184,0.6304347826086957,0,0,1,0,0,0,1
2017,environmental/other,2,3,USA,chicken,2,1,1,1,0,0,0,1,0,1
2017,environmental/other,2,5,USA,chicken,2,1,1,1,0,0,0,1,0,1
2017,environmental/other,11,28,USA,turkey,0,0.8259863563569809,0.9447933970099668,0,0,0,0,0,0,1
2016,environmental/other,16,32,USA,chicken,0,0.7653324207452146,0.5596698069023485,1,0,0,0,1,0,1
2016,environmental/other,0,6,USA,chicken,2,0.8464579082785605,1,0,0,0,1,1,0,1
2016,environmental/other,14,17,USA,chicken,1,0.9430379746835444,1,0,1,0,0,1,1,1
2018,environmental/other,12,26,USA,chicken,0,0.9111933986896994,0.93446088794926,0,1,1,0,0,0,1
2018,environmental/other,44,8,USA,chicken,0,1,1,1,1,0,0,1,0,1
2018,environmental/other,14,25,USA,chicken,0,1,1,0,0,0,0,1,1,1
2018,environmental/other,6,19,USA,chicken,1,1,1,0,1,0,0,0,0,1
2018,environmental/other,5,7,USA,chicken,2,1,1,0,0,0,0,0,0,1
2017,environmental/other,69,9,USA,chicken,0,0.935483870967742,0.8389562701680204,0,0,1,0,0,0,1
2014,clinical,0,21,USA,stool,2,0.8067632850241546,1,0,0,0,0,1,0,1
2018,environmental/other,4,5,USA,chicken,2,0.8790322580645161,1,0,1,0,0,0,0,1
2019,environmental/other,3,1,USA,chicken,2,0.8790322580645161,0.9447933970099668,1,0,0,0,0,0,1
2017,environmental/other,10,37,USA,chicken,0,0.9376656891495602,1,0,0,0,0,0,0,1
2019,environmental/other,4,3,USA,chicken,2,1,1,0,0,0,1,0,0,1
2018,clinical,1,6,Australia,stool,2,1,1,0,0,0,0,0,0,1
2019,clinical,1,8,Australia,stool,2,1,1,1,1,0,0,0,0,1
2018,clinical,7,3,Australia,stool,2,1,0.9070810142238712,1,0,0,0,0,0,1
2018,clinical,7,21,Australia,stool,1,1,0.923529411764706,1,0,0,0,0,0,1
2018,clinical,9,35,Australia,stool,0,1,1,1,0,0,0,0,0,1
2018,clinical,9,0,Australia,stool,2,1,1,1,0,0,0,0,0,1
2018,clinical,5,9,Australia,stool,1,1,0.8372093023255813,1,0,0,0,0,0,1
2018,clinical,9,9,Australia,stool,2,1,1,0,0,0,0,0,0,1
2018,clinical,9,9,Australia,stool,0,1,1,0,0,0,0,0,0,1
2018,clinical,4,0,Australia,stool,1,1,0.9848275862068966,0,0,0,0,0,0,1
2018,clinical,4,12,Australia,stool,1,1,1,0,0,0,0,0,0,1
2018,clinical,30,27,Australia,stool,0,1,1,0,0,0,0,0,0,1
2017,environmental/other,42,12,USA,chicken,0,0.8870967741935484,0.8798449612403101,0,1,0,0,1,1,1
2016,environmental/other,4,19,USA,pork,0,1,1,0,0,1,0,1,0,1
2016,environmental/other,1,24,USA,pork,0,0.9623655913978496,0.93446088794926,1,0,0,0,1,1,1
2016,environmental/other,1,2,USA,pork,2,1,1,1,0,0,0,1,0,1
2016,environmental/other,26,31,USA,pork,0,0.6526890085420813,0.8220443349753694,1,0,0,0,1,0,1
2016,environmental/other,16,22,USA,beef,0,0.8400900900900901,0.6849823504983389,1,0,0,0,1,0,1
2016,environmental/other,10,19,USA,beef,1,0.9593482554312048,1,1,0,0,0,1,0,1
2016,environmental/other,27,23,USA,pork,0,1,0.9544718694811202,1,0,0,0,1,0,1
2016,environmental/other,9,10,USA,beef,0,0.913594470046083,1,1,0,0,0,1,1,1
2016,environmental/other,8,11,USA,pork,0,1,1,1,0,0,0,1,1,1
2016,environmental/other,1,9,USA,pork,2,0.9494916003536692,0.9317073170731708,0,0,0,1,0,0,1
2016,environmental/other,8,16,USA,pork,0,1,1,1,0,0,0,1,0,1
2016,environmental/other,21,8,USA,pork,0,1,1,0,0,1,0,1,1,0
2016,environmental/other,3,5,USA,beef,2,0.9247311827956988,0.8723404255319149,1,0,0,0,0,0,1
2016,environmental/other,4,12,USA,pork,1,1,1,0,0,0,0,0,0,1
2016,environmental/other,1,13,USA,pork,0,0.9035190615835778,1,0,0,0,0,1,1,1
2016,environmental/other,3,1,USA,pork,1,1,1,1,0,0,0,1,0,1
2016,environmental/other,4,2,USA,pork,1,1,0.8925925925925926,1,0,0,0,1,0,1
2016,environmental/other,3,5,USA,pork,1,0.9827188940092166,0.9319004723160088,1,0,0,0,1,0,1
2016,environmental/other,19,5,USA,beef,0,0.8790322580645161,1,1,0,0,0,1,1,1
2016,environmental/other,0,3,USA,pork,2,1,1,1,0,0,0,1,1,1
2016,environmental/other,5,10,USA,pork,1,0.9623655913978496,1,0,0,0,0,0,0,1
2016,environmental/other,0,4,USA,pork,2,1,1,0,0,0,1,0,0,1
2016,environmental/other,4,1,USA,pork,1,0.75,0.8525073746312685,0,1,0,0,1,1,1
2016,environmental/other,5,3,USA,beef,2,1,1,1,0,0,0,0,0,1
2016,environmental/other,0,0,USA,pork,2,0.906060606060606,0.9319004723160088,0,0,0,0,1,1,1
2016,environmental/other,6,13,USA,beef,1,1,0.8389562701680204,0,0,0,0,1,1,1
2016,environmental/other,9,25,USA,beef,0,0.8238636363636365,0.33333333333333337,0,0,0,0,1,1,1
2016,environmental/other,7,10,USA,pork,1,0.992345544013122,1,1,0,0,0,1,0,1
2016,environmental/other,3,17,USA,pork,0,0.8870967741935484,0.8857142857142857,1,0,0,0,1,0,1
2016,environmental/other,6,5,USA,pork,1,1,0.9593023255813954,1,0,0,0,1,0,1
2016,environmental/other,4,1,USA,beef,2,1,1,0,0,0,0,0,0,1
2016,environmental/other,0,18,USA,pork,0,1,1,1,1,0,0,1,0,1
2016,environmental/other,25,16,USA,beef,0,0.8636363636363636,0.3322731868737936,0,0,0,0,0,0,1
2016,environmental/other,3,3,USA,beef,1,1,1,1,0,0,0,0,0,1
2016,environmental/other,0,3,USA,beef,1,1,0.8828250401284109,1,0,1,1,1,0,1
2016,environmental/other,12,2,USA,pork,1,0.7276874821785001,0.5911798706506004,0,1,0,1,1,1,1
2016,environmental/other,3,41,USA,pork,1,1,1,0,0,0,0,0,0,1
2016,environmental/other,0,4,USA,pork,2,0.9898316970546984,1,0,0,0,0,1,0,1
2016,environmental/other,0,4,USA,pork,1,0.9673060156931124,1,0,0,0,0,1,0,1
2016,environmental/other,24,8,USA,beef,0,0.8983653370200146,0.6651993355481728,1,0,1,0,0,0,1
2016,environmental/other,0,1,USA,pork,2,0.9435483870967742,1,0,0,0,0,1,1,1
2016,environmental/other,0,7,USA,pork,1,1,1,1,0,0,0,1,1,1
2016,environmental/other,1,2,USA,beef,2,0.8844899872783962,0.4137931034482759,1,0,1,0,1,0,1
2016,environmental/other,24,9,USA,pork,0,0.9629015244317408,0.7926356589147286,1,0,0,0,1,0,1
2016,environmental/other,2,7,USA,pork,0,1,1,0,0,0,0,1,0,1
2016,environmental/other,9,7,USA,pork,0,1,1,1,0,0,0,0,0,1
2016,environmental/other,0,4,USA,beef,2,1,1,1,0,0,0,0,0,1
2016,environmental/other,4,1,USA,beef,2,1,1,0,0,0,0,0,0,1
2016,environmental/other,5,26,USA,pork,0,0.6666666666666667,0.39401347978581874,1,0,0,0,1,1,1
2016,environmental/other,12,27,USA,pork,0,0.5865384615384615,0.4716981132075472,1,0,0,0,1,1,1
2016,environmental/other,0,11,USA,pork,1,1,1,0,0,0,0,0,0,1
2016,environmental/other,5,19,USA,beef,0,0.9740532959326788,0.7428675303725714,0,0,1,0,1,0,1
2016,environmental/other,3,5,USA,beef,2,0.9096774193548388,0.8536585365853658,1,0,0,0,0,0,1
2016,environmental/other,7,2,USA,beef,1,0.7795698924731184,0.5596698069023485,1,0,0,0,1,0,1
2016,environmental/other,0,4,USA,pork,2,0.9596774193548387,1,0,0,0,1,1,0,1
2016,environmental/other,8,26,USA,beef,0,0.8873873873873874,0.4137931034482759,0,0,0,0,1,0,1
2016,environmental/other,8,17,USA,pork,0,1,1,0,0,0,1,1,0,1
2016,environmental/other,4,5,USA,beef,2,1,1,0,0,0,0,1,0,1
2016,environmental/other,2,6,USA,beef,1,0.8757763975155279,0.6842105263157895,0,0,0,0,1,0,1
2016,environmental/other,12,9,USA,beef,1,0.9596774193548387,1,1,0,0,0,1,0,1
2016,environmental/other,9,14,USA,pork,0,1,1,1,0,0,0,1,1,1
2016,environmental/other,7,6,USA,pork,0,0.9956797235023042,1,0,1,0,0,0,0,1
2016,environmental/other,2,12,USA,pork,0,0.9435483870967742,1,0,0,0,0,0,0,1
2016,environmental/other,0,6,USA,pork,2,0.8259863563569809,1,0,0,0,0,1,1,1
2016,environmental/other,2,13,USA,pork,1,1,1,1,0,0,0,1,0,1
2016,environmental/other,1,5,USA,pork,2,0.8636363636363636,0.8389562701680204,1,0,1,0,1,0,1
2016,environmental/other,2,5,USA,pork,1,1,1,1,0,0,0,1,0,1
2016,environmental/other,4,1,USA,beef,2,0.7567252118571178,0.4487050727525981,1,0,1,0,1,0,1
2016,environmental/other,17,10,USA,pork,0,0.9776046738072056,1,0,0,0,0,1,0,1
2016,environmental/other,6,10,USA,pork,0,1,1,0,0,0,0,1,0,1
2016,environmental/other,4,8,USA,beef,1,1,0.8148148148148149,1,0,0,0,0,0,1
2016,environmental/other,5,7,USA,beef,2,0.9369369369369368,0.9033183196985016,0,0,0,1,1,0,1
2016,environmental/other,1,10,USA,beef,2,1,0.8493150684931507,1,0,0,0,1,1,1
2016,environmental/other,12,11,USA,beef,0,0.9179057337220604,1,1,0,0,0,1,1,1
2016,environmental/other,4,2,USA,pork,1,0.8132581310872846,1,1,1,0,0,1,1,1
2016,environmental/other,7,11,USA,pork,1,0.8870967741935484,1,1,1,0,0,1,1,1
2016,environmental/other,3,2,USA,beef,2,0.8734177215189873,0.7758489838436208,0,0,0,0,1,0,1
2016,environmental/other,3,3,USA,pork,2,1,1,1,0,0,1,0,0,1
2016,environmental/other,22,33,USA,pork,0,0.7848101265822784,0.6848076923076923,1,0,0,0,1,0,1
2016,environmental/other,16,13,USA,pork,0,1,0.9593023255813954,0,0,1,0,0,0,1
2016,environmental/other,5,12,USA,beef,1,1,0.9271753146637512,1,0,0,0,0,0,1
2016,environmental/other,3,18,USA,pork,1,1,1,1,0,0,0,1,0,1
2016,environmental/other,1,6,USA,pork,1,0.8132581310872846,0.7758489838436208,0,0,0,0,1,1,1
2016,environmental/other,0,4,USA,pork,0,1,1,0,0,0,0,1,0,1
2016,environmental/other,1,13,USA,beef,1,0.9899193548387096,1,1,0,0,1,0,0,1
2016,environmental/other,15,27,USA,beef,0,0.875366568914956,1,0,0,0,0,0,0,1
2016,environmental/other,22,23,USA,pork,0,1,1,1,0,0,0,1,1,1
2016,environmental/other,0,2,USA,beef,2,0.961021505376344,0.9377593360995852,0,0,0,1,0,0,1
2016,environmental/other,2,7,USA,pork,0,1,1,1,0,0,0,1,0,1
2016,environmental/other,3,8,USA,beef,1,0.8771821877597489,0.780952380952381,0,0,0,0,0,0,1
2016,environmental/other,0,2,USA,pork,2,1,0.9702380952380952,0,0,0,0,0,0,1
2016,environmental/other,3,4,USA,beef,2,1,1,1,0,0,0,0,0,1
2016,environmental/other,7,4,USA,beef,1,0.9524193548387097,1,1,0,0,0,0,0,1
2016,environmental/other,4,24,USA,beef,0,1,0.8970099667774086,1,0,0,0,0,0,1
2016,environmental/other,10,26,USA,pork,0,0.9827188940092166,1,0,0,0,0,0,0,1
2016,environmental/other,10,18,USA,pork,0,0.9059139784946236,1,0,0,0,0,1,1,1
2016,environmental/other,22,19,USA,pork,0,1,1,1,0,0,0,0,0,1
2016,environmental/other,6,16,USA,pork,0,0.8132581310872846,0.6651993355481728,1,0,0,0,1,0,1
2016,environmental/other,0,4,USA,beef,2,1,1,1,0,0,0,1,0,1
2016,environmental/other,1,0,USA,beef,2,1,1,1,0,0,0,1,0,1
2016,environmental/other,0,2,USA,pork,2,0.9023993601706212,1,1,1,0,0,1,1,1
2016,environmental/other,7,0,USA,pork,2,1,1,1,0,0,0,1,0,1
2016,environmental/other,1,12,USA,beef,2,1,0.8621621621621621,1,0,0,0,0,0,1
2016,environmental/other,0,6,USA,pork,2,0.8873873873873874,1,0,1,0,0,1,1,1
2016,environmental/other,2,0,USA,pork,2,0.93394777265745,1,1,0,1,0,1,1,1
2016,environmental/other,0,6,USA,pork,2,0.7848101265822784,1,1,0,0,0,1,1,1
2016,environmental/other,1,17,USA,pork,0,0.9829545454545454,1,0,0,0,0,1,0,1
2016,environmental/other,2,5,USA,pork,1,1,1,0,0,0,0,1,1,1
2016,environmental/other,3,5,USA,beef,2,0.9096774193548388,0.9447933970099668,1,0,0,0,0,0,1
2016,environmental/other,3,5,USA,pork,1,0.9266080156402736,1,1,0,0,0,1,0,1
2016,environmental/other,7,1,USA,pork,1,0.8870967741935484,1,1,0,0,0,1,0,1
2016,environmental/other,7,8,USA,pork,1,0.8590909090909091,1,0,0,0,0,1,0,1
2016,environmental/other,2,8,USA,beef,1,0.8790322580645161,0.6914893617021276,1,0,0,0,1,1,1
2016,environmental/other,1,19,USA,beef,1,1,1,1,0,0,0,1,1,1
2016,environmental/other,11,8,USA,pork,0,0.9956797235023042,1,1,0,0,0,1,0,1
2016,environmental/other,6,9,USA,beef,1,0.8942186845412652,0.49056603773584906,0,0,0,1,0,0,1
2016,environmental/other,0,4,USA,beef,2,1,0.7428675303725714,1,0,0,0,0,0,1
2016,environmental/other,9,11,USA,pork,0,0.913358147229115,0.8970099667774086,0,0,0,1,1,0,1
2016,environmental/other,7,6,USA,pork,1,0.8981427174975563,1,0,0,0,0,0,0,1
2016,environmental/other,5,2,USA,chicken,2,0.9414414414414414,0.8285928303905833,1,0,0,0,0,0,1
2016,environmental/other,4,10,USA,beef,1,0.9881329113924052,1,0,1,0,1,0,0,1
2016,environmental/other,1,10,USA,beef,2,0.9113924050632912,1,1,0,0,0,1,1,1
2016,environmental/other,22,31,USA,pork,0,0.8400900900900901,0.6395348837209303,1,0,0,0,1,0,1
2016,environmental/other,22,8,USA,beef,1,1,1,0,0,0,0,0,0,1
2016,environmental/other,8,13,USA,pork,1,0.7886363636363637,0.5880398671096346,1,0,0,0,0,0,1
2016,environmental/other,1,4,USA,beef,2,0.9787234042553192,1,1,0,0,0,0,0,1
