"collection_date","location","isolation_type","snp_cluster","min_same","min_diff","serotype","serovar_new","country","isolation_source_new","num_close","antigen_formula_new","suscept_sim","mdsA.COMPLETE","mdsB.COMPLETE","sul2.COMPLETE","sul1.COMPLETE","blaTEM.1.COMPLETE","aadA1.COMPLETE","fosA7.COMPLETE","blaCMY.2.COMPLETE","tet..A...COMPLETE","aph..3.....Ib.COMPLETE","aph..6...Id.COMPLETE","tet..B...COMPLETE","tetracycline","streptomycin","sulfisoxazole","ampicillin"
2016,"USA:SC","environmental/other","PDS000030981.138",18,16,"Meleagridis","Other","USA","beef",0,"Other",0.7332144,"1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","1"
2016,"USA:UT","environmental/other","PDS000030981.138",9,21,"Meleagridis","Other","USA","beef",0,"Other",0.811662,"1","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1"
2014,"USA:NE","environmental/other","PDS000030981.138",12,18,"Meleagridis","Other","USA","beef",0,"Other",0.7450988,"1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","1"
2014,"USA:TN","environmental/other","PDS000030981.138",16,27,"Meleagridis","Other","USA","beef",0,"Other",0.8057375,"1","1","0","0","0","0","1","0","0","0","0","1","0","1","1","1"
2014,"USA:FL","environmental/other","PDS000030981.138",6,15,"Meleagridis","Other","USA","beef",1,"Other",0.8057375,"1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
2014,"USA:WI","environmental/other","PDS000030981.138",12,16,"I -:-:-","Other","USA","beef",0,"Other",0.6972497,"1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","0"
2016,"USA:CA","environmental/other","PDS000030981.138",6,20,"Meleagridis","Other","USA","beef",1,"Other",0.7465064,"1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0"
2008,"USA:NM","environmental/other","PDS000030981.138",5,12,"Meleagridis","Other","USA","beef",1,"Other",0.7483128,"1","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1"
2016,"USA:CO","environmental/other","PDS000030981.138",18,25,"Meleagridis","Other","USA","beef",0,"Other",0.7332144,"1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","1"
2016,"USA:OH","environmental/other","PDS000030981.138",6,15,"Meleagridis","Other","USA","pork",1,"Other",0.8271719,"1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
NA,"USA","clinical","PDS000026749.204",4,7,"Typhimurium",NA,"USA",NA,2,"4:i:1,2",NA,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2013,"USA: CO","environmental/other","PDS000004720.185",18,5,"Enteritidis","Enteritidis","USA","chicken",1,"9:g,m:-",0.9213162,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2007,"USA:CT","environmental/other","PDS000004720.185",4,12,"Enteritidis","Enteritidis","USA","chicken",1,"9:g,m:-",0.8652286,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2015,"USA:OR","environmental/other","PDS000004720.185",14,7,"Enteritidis","Enteritidis","USA","chicken",1,"9:g,m:-",0.9002841,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2016,"USA:AL","environmental/other","PDS000004720.185",3,2,"Enteritidis","Enteritidis","USA","chicken",2,"9:g,m:-",0.8888641,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:NM","environmental/other","PDS000031536.253",2,2,"Blockley","Other","USA","chicken",2,"Other",1,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:TX","environmental/other","PDS000031536.253",0,2,"Blockley","Other","USA","chicken",2,"Other",1,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2019,"USA:GA","environmental/other","PDS000031536.253",4,5,"Blockley","Other","USA","chicken",2,"Other",1,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2019,"USA:MD","environmental/other","PDS000031536.253",3,2,"Blockley","Other","USA","chicken",2,"Other",1,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2019,"USA:TX","environmental/other","PDS000031536.253",3,2,"Blockley","Other","USA","turkey",2,"Other",1,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2002,"USA:OR","environmental/other","PDS000114060.3",8,12,"Hadar","Hadar","USA","chicken",0,"8:z10:e,n,x",0.83166,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2002,"USA:OR","environmental/other","PDS000114060.3",6,10,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.83166,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2003,"USA:OR","environmental/other","PDS000114060.3",12,11,"Hadar","Hadar","USA","chicken",0,"8:z10:e,n,x",0.7822466,"1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0"
2004,"USA:MN","environmental/other","PDS000114060.3",0,4,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8129372,"1","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1"
2004,"USA:MN","environmental/other","PDS000114060.3",1,11,"Hadar","Heidelberg","USA","turkey",1,"8:z10:e,n,x",0.7391718,"1","1","0","0","0","0","0","0","1","1","1","0","1","1","0","1"
2004,"USA:OR","environmental/other","PDS000114060.3",10,16,"Hadar","Hadar","USA","chicken",0,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2004,"USA:OR","environmental/other","PDS000114060.3",2,17,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2004,"USA:OR","environmental/other","PDS000114060.3",7,20,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2004,"USA:OR","environmental/other","PDS000114060.3",3,16,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2004,"USA:OR","environmental/other","PDS000114060.3",2,19,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:NM","environmental/other","PDS000114060.3",5,4,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:MN","environmental/other","PDS000114060.3",5,3,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:NM","environmental/other","PDS000114060.3",7,6,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2003,"USA:OR","environmental/other","PDS000114060.3",3,13,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.83166,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2003,"USA:CA","environmental/other","PDS000114060.3",7,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.7473971,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2006,"USA:GA","environmental/other","PDS000114060.3",7,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.7754799,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2007,"USA:MN","environmental/other","PDS000114060.3",1,5,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2007,"USA:NM","environmental/other","PDS000114060.3",6,9,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2007,"USA:MN","environmental/other","PDS000114060.3",1,6,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.664091,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
2006,"USA:MN","environmental/other","PDS000114060.3",11,11,"I -:-:-","Hadar","USA","turkey",0,"Other",0.7785488,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1"
2007,"USA:NM","environmental/other","PDS000114060.3",0,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2007,"USA:NM","environmental/other","PDS000114060.3",0,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.7754799,"1","1","0","0","1","0","0","0","1","1","1","0","1","1","1","1"
2007,"USA:NY","environmental/other","PDS000114060.3",6,11,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8129372,"1","1","0","0","0","0","0","0","1","1","1","0","0","1","1","1"
2007,"USA:NM","environmental/other","PDS000114060.3",2,8,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:OR","environmental/other","PDS000114060.3",0,15,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:OR","environmental/other","PDS000114060.3",8,7,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:OR","environmental/other","PDS000114060.3",6,16,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:OR","environmental/other","PDS000114060.3",0,15,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:CO","environmental/other","PDS000114060.3",8,8,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2005,"USA:CO","environmental/other","PDS000114060.3",10,20,"Hadar","Hadar","USA","chicken",0,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2006,"USA:CO","environmental/other","PDS000114060.3",9,8,"I -:-:-","Hadar","USA","turkey",0,"Other",0.6463152,"1","1","0","1","0","1","0","0","1","1","1","0","0","0","0","1"
2006,"USA:CT","environmental/other","PDS000114060.3",2,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2006,"USA:CT","environmental/other","PDS000114060.3",11,11,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2006,"USA:NM","environmental/other","PDS000114060.3",8,8,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2007,"USA:MN","environmental/other","PDS000114060.3",3,11,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2006,"USA:NY","environmental/other","PDS000114060.3",8,8,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.8129372,"1","1","0","0","0","0","0","0","1","1","1","0","0","1","1","1"
2013,"USA: CA","environmental/other","PDS000114060.3",7,5,"Hadar","Hadar","USA","chicken",2,"8:z10:e,n,x",0.8013657,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2013,"USA: TN","environmental/other","PDS000114060.3",8,11,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.8186469,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",2,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",6,9,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.7233862,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2008,"USA:NM","environmental/other","PDS000114060.3",4,9,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",3,11,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:NM","environmental/other","PDS000114060.3",2,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2007,"USA:CA","environmental/other","PDS000114060.3",7,5,"Hadar","Hadar","USA","chicken",2,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2007,"USA:CO","environmental/other","PDS000114060.3",7,13,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.7282244,"1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1"
2007,"USA:NM","environmental/other","PDS000114060.3",0,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8415695,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2007,"USA:NM","environmental/other","PDS000114060.3",0,3,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2007,"USA:NM","environmental/other","PDS000114060.3",1,4,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2007,"USA:NM","environmental/other","PDS000114060.3",9,9,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2007,"USA:NM","environmental/other","PDS000114060.3",2,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2007,"USA:NM","environmental/other","PDS000114060.3",2,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2007,"USA:NM","environmental/other","PDS000114060.3",6,13,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2007,"USA:NM","environmental/other","PDS000114060.3",2,13,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.6923052,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",7,12,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:OR","environmental/other","PDS000114060.3",10,15,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:NM","environmental/other","PDS000114060.3",5,8,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",5,9,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.7171525,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","0","0"
2008,"USA:NM","environmental/other","PDS000114060.3",6,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2014,"USA:PA","environmental/other","PDS000114060.3",5,6,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.7605619,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2014,"USA:MD","environmental/other","PDS000114060.3",3,4,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.7833016,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2014,"USA:NM","environmental/other","PDS000114060.3",10,14,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.7833016,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2014,"USA:PA","environmental/other","PDS000114060.3",12,4,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.4836028,"1","1","1","1","1","1","0","1","1","1","1","0","0","0","0","0"
2007,"USA:NM","environmental/other","PDS000114060.3",2,11,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.7189303,"1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",1,16,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",9,10,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.6923052,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:CA","environmental/other","PDS000114060.3",3,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.6010436,"1","1","0","0","0","0","0","0","1","1","1","0","0","1","0","0"
2008,"USA:NM","environmental/other","PDS000114060.3",1,13,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:NM","environmental/other","PDS000114060.3",1,14,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:NM","environmental/other","PDS000114060.3",0,3,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:MN","environmental/other","PDS000114060.3",2,12,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:MN","environmental/other","PDS000114060.3",1,15,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:MN","environmental/other","PDS000114060.3",0,2,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:MN","environmental/other","PDS000114060.3",1,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:NM","environmental/other","PDS000114060.3",3,16,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.7768051,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",3,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",5,8,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",5,9,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2004,"USA:CA","environmental/other","PDS000114060.3",4,10,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8129372,"1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1"
2004,"USA:CA","environmental/other","PDS000114060.3",4,14,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2008,"USA:NM","environmental/other","PDS000114060.3",0,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8415695,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:NM","environmental/other","PDS000114060.3",0,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8375965,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:CA","environmental/other","PDS000114060.3",1,3,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2008,"USA:CA","environmental/other","PDS000114060.3",2,5,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2010,"USA:NY","environmental/other","PDS000114060.3",4,16,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2011,"USA: TN","environmental/other","PDS000114060.3",1,14,"Hadar","Hadar","USA","pork",1,"8:z10:e,n,x",0.787271,"1","1","0","0","1","0","0","0","0","1","1","0","1","0","1","0"
2009,"USA:CA","environmental/other","PDS000114060.3",8,6,"Hadar","Hadar","USA","chicken",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2010,"USA:PA","environmental/other","PDS000114060.3",4,16,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8502923,"1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","1"
2009,"USA:MN","environmental/other","PDS000114060.3",6,8,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8104383,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","1"
2009,"USA:MN","environmental/other","PDS000114060.3",10,17,"Hadar","Hadar","USA","turkey",0,"8:z10:e,n,x",0.7747157,"1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0"
2010,"USA:NY","environmental/other","PDS000114060.3",0,12,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8129372,"1","1","0","0","0","0","0","0","1","1","1","0","0","1","1","1"
2009,"USA:MN","environmental/other","PDS000114060.3",2,7,"Hadar","Hadar","USA","turkey",2,"8:z10:e,n,x",0.7228198,"1","1","0","0","1","0","0","0","1","1","1","0","1","1","1","0"
2009,"USA:NM","environmental/other","PDS000114060.3",3,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2009,"USA:NM","environmental/other","PDS000114060.3",1,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
2009,"USA:NM","environmental/other","PDS000114060.3",3,10,"Hadar","Hadar","USA","turkey",1,"8:z10:e,n,x",0.8261012,"1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0"
